kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_sig_date,sig_sig_w_close,sig_sig_w_ema,sig_sig_w_sma,sig_sig_d_close,sig_sig_d_ema,sig_sig_d_sma,sig_sig_h_close,sig_sig_h_atr,sig_gap_w,sig_atr_dist,sig_freshness_days,sig_emasma_score,sig_mtf_score,sig_early_score,sig_near_score
BUY,60,SMCI,2024-07-02,80.25,1345.2,,,53.98,,,,,,,2024-07-01,84.74,83.96,62.32,81.19,84.37,83.83,81.19,77.0,35.99,5.17,805,5,4.8,0.2,0.0
SELL,59,HOOD,2024-07-02,22.48,4803.44,2024-06-25,21.49,51.61,53.98,4731.39,4677.41,4.53,5,rotation (out of top-N),2024-07-01,22.65,21.07,14.86,22.8,22.39,20.72,22.8,22.15,52.43,2.85,203,5,4.5,-0.6,1.1
BUY,61,TSLA,2024-07-09,251.1,442.09,,,55.5,,,,,,,2024-07-08,248.32,204.0,202.43,252.88,222.89,186.89,252.88,245.27,22.67,3.01,0,4.53,5.1,3.9,3.7
SELL,58,NVDA,2024-07-09,130.34,852.12,2024-06-25,121.14,51.61,55.53,7839.51,7783.98,7.54,9,rotation (out of top-N),2024-07-08,129.44,116.72,77.48,128.14,125.74,114.51,127.99,124.88,67.06,2.43,539,5,4.6,-1,1.4
BUY,62,HOOD,2024-07-16,24.07,5026.08,,,60.5,,,,,,,2024-07-15,23.41,21.67,15.52,23.95,22.64,21.84,23.95,23.17,50.79,3.23,217,5,4.7,-0.5,0.8
SELL,60,SMCI,2024-07-16,90.0,1345.2,2024-07-02,80.25,53.98,60.53,13115.74,13055.2,12.09,9,rotation (out of top-N),2024-07-15,79.62,84.21,65.14,89.75,88.24,85.09,89.75,86.23,22.22,3.92,819,4.44,3.7,0.9,1.2
BUY,63,COIN,2024-07-23,263.0,444.11,,,58.4,,,,,,,2024-07-22,243.0,233.23,188.18,265.12,242.83,235.17,265.12,255.38,29.13,3.68,497,5,3.9,0.5,0.6
SELL,62,HOOD,2024-07-23,23.25,5026.08,2024-07-16,24.07,60.5,58.43,-4146.51,-4204.94,-3.48,5,rotation (out of top-N),2024-07-22,21.19,21.59,15.83,23.43,23.24,22.32,23.43,22.69,33.89,3.15,224,5,3.8,0.3,0.9
BUY,64,MMM,2024-07-30,121.25,852.76,,,51.7,,,,,,,2024-07-29,120.42,104.95,85.62,120.35,106.77,99.1,120.35,114.37,40.65,4.97,140,5,5.0,-0.0,0.0
BUY,65,RVTY,2024-07-30,124.32,831.7,,,51.7,,,,,,,2024-07-29,122.68,110.79,103.64,125.11,113.28,108.19,125.11,121.32,18.37,3.03,77,3.67,3.7,1.8,2.9
SELL,63,COIN,2024-07-30,234.72,444.11,2024-07-23,263.0,58.4,52.12,-12559.33,-12611.45,-10.8,5,rotation (out of top-N),2024-07-29,204.47,228.0,191.52,234.31,241.39,236.13,234.31,222.25,6.76,5.14,504,1.35,3.3,1.7,2.3
SELL,61,TSLA,2024-07-30,232.31,442.09,2024-07-09,251.1,55.5,51.35,-8306.84,-8358.19,-7.53,15,rotation (out of top-N),2024-07-29,207.68,211.31,202.34,231.99,233.38,211.98,231.99,225.77,2.64,2.68,21,0.53,3.6,4.5,5.6
BUY,67,DASH,2024-08-06,123.06,815.1,,,50.15,,,,,,,2024-08-05,123.8,113.74,113.52,121.34,110.8,109.1,121.34,114.64,9.05,5.53,0,1.81,5.5,4.5,4.1
BUY,66,PLTR,2024-08-06,27.02,3711.61,,,50.15,,,,,,,2024-08-05,30.02,26.33,22.14,24.1,26.14,26.1,28.69,26.35,35.62,8.15,483,5,4.8,0.2,0.0
SELL,64,MMM,2024-08-06,118.68,852.76,2024-07-30,121.25,51.7,50.6,-2191.59,-2242.19,-2.17,5,rotation (out of top-N),2024-08-05,119.37,107.57,86.86,119.84,115.79,102.34,119.84,116.83,37.42,2.51,147,5,3.5,0.1,1.3
SELL,65,RVTY,2024-08-06,119.64,831.7,2024-07-30,124.32,51.7,49.75,-3892.35,-3942.1,-3.81,5,rotation (out of top-N),2024-08-05,118.4,112.17,104.41,119.62,119.43,110.03,119.62,116.36,13.4,2.73,84,2.68,3.1,1.9,3.4
BUY,68,FTNT,2024-08-13,70.28,1442.02,,,50.68,,,,,,,2024-08-12,74.73,63.53,62.28,70.39,63.97,59.81,70.39,69.07,19.99,1.87,0,4.0,4.2,4.0,4.8
SELL,67,DASH,2024-08-13,124.34,815.1,2024-08-06,123.06,50.15,50.68,1047.4,996.73,0.99,5,rotation (out of top-N),2024-08-12,129.0,116.51,114.56,124.07,118.86,110.33,124.07,122.1,12.6,1.59,7,2.52,3.6,4.3,5.6
BUY,69,CIEN,2024-08-27,56.1,1969.17,,,55.24,,,,,,,2024-08-26,57.65,52.04,49.69,56.83,54.06,50.17,56.83,55.77,16.02,1.87,14,3.2,3.8,4.0,4.9
BUY,70,LITE,2024-08-27,55.24,1999.82,,,55.24,,,,,,,2024-08-26,57.61,52.37,49.26,56.44,53.82,52.06,56.44,54.79,16.96,2.93,63,3.39,3.8,2.1,3.3
SELL,68,FTNT,2024-08-27,74.83,1442.02,2024-08-13,70.28,50.68,53.95,6554.0,6500.04,6.41,10,rotation (out of top-N),2024-08-26,76.68,67.58,63.45,75.17,73.25,63.56,75.17,74.23,20.85,1.25,14,4.17,3.6,3.7,4.8
SELL,66,PLTR,2024-08-27,30.5,3711.61,2024-08-06,27.02,50.15,56.6,12897.84,12841.24,12.8,15,rotation (out of top-N),2024-08-26,31.48,28.77,23.03,30.85,31.17,28.44,30.85,30.14,36.68,2.29,504,5,3.4,0.2,1.5
BUY,71,APP,2024-09-10,88.03,1251.67,,,55.1,,,,,,,2024-09-09,112.59,89.03,69.71,86.28,87.52,82.2,86.28,83.21,61.5,3.56,490,5,5.4,-1,0.6
BUY,72,PLTR,2024-09-10,34.9,3157.32,,,55.1,,,,,,,2024-09-09,35.59,30.25,23.73,34.59,31.39,29.34,34.59,33.19,49.99,4.05,518,5,5.2,-0.5,0.3
BUY,73,UAL,2024-09-10,48.89,2253.85,,,55.1,,,,,,,2024-09-09,50.23,45.89,45.87,48.76,44.75,43.67,48.76,47.18,9.51,3.25,0,1.9,4.6,4.5,4.9
SELL,69,CIEN,2024-09-10,51.47,1969.17,2024-08-27,56.1,55.24,50.68,-9117.23,-9167.91,-8.3,9,rotation (out of top-N),2024-09-09,56.18,52.66,50.1,51.48,53.77,51.82,51.48,50.46,12.15,1.97,28,2.43,3.5,3.9,5.0
SELL,55,CVNA,2024-09-10,26.89,4761.92,2024-06-11,21.18,50.43,64.02,27190.58,27126.56,26.9,62,rotation (out of top-N),2024-09-09,28.36,27.76,19.24,27.09,28.77,28.21,27.09,26.23,47.38,3.18,462,5,4.5,-0.4,0.9
SELL,70,LITE,2024-09-10,50.7,1999.82,2024-08-27,55.24,55.24,50.7,-9079.19,-9129.89,-8.26,9,rotation (out of top-N),2024-09-09,55.78,52.95,49.75,51.2,54.0,51.94,51.2,49.73,12.13,2.88,77,2.43,3.2,2.1,3.6
BUY,75,CVNA,2024-09-17,30.86,3789.27,,,58.47,,,,,,,2024-09-16,34.77,29.04,19.86,30.57,28.53,28.31,30.57,29.6,75.11,3.16,469,5,5.1,-1,0.9
BUY,74,VST,2024-09-17,89.52,1306.26,,,58.47,,,,,,,2024-09-16,106.77,85.27,69.8,88.45,80.73,77.61,88.33,85.71,52.96,2.97,553,5,4.6,-0.6,1.0
SELL,72,PLTR,2024-09-17,37.0,3157.32,2024-09-10,34.9,55.1,58.41,6630.38,6571.97,5.96,5,rotation (out of top-N),2024-09-16,37.21,31.51,24.2,36.31,33.96,30.18,36.31,35.41,53.73,2.47,525,5,4.3,-0.7,1.4
SELL,73,UAL,2024-09-17,51.97,2253.85,2024-09-10,48.89,55.1,58.56,6930.58,6872.02,6.24,5,rotation (out of top-N),2024-09-16,52.17,47.03,46.08,51.34,48.04,44.06,51.34,50.36,13.21,1.91,7,2.64,3.8,4.2,5.3
BUY,76,CEG,2024-09-24,251.52,630.32,,,79.27,,,,,,,2024-09-23,254.36,210.21,178.89,254.51,213.39,188.68,254.51,236.58,42.19,7.04,469,5,5.1,-0.1,0.0
SELL,71,APP,2024-09-24,126.69,1251.67,2024-09-10,88.03,55.1,79.29,48389.49,48310.2,43.84,10,rotation (out of top-N),2024-09-23,127.71,101.57,74.03,126.06,115.6,90.3,126.06,123.3,72.51,2.19,504,5,4.5,-1,1.5
BUY,77,CCL,2024-10-01,18.5,8730.79,,,80.76,,,,,,,2024-09-30,17.82,17.12,16.04,18.28,18.11,16.33,18.28,17.53,11.08,4.12,21,2.22,4.9,4.1,3.8
SELL,76,CEG,2024-10-01,256.38,630.32,2024-09-24,251.52,79.27,80.8,3063.36,2982.56,1.88,5,rotation (out of top-N),2024-09-30,282.65,223.38,183.08,257.24,240.13,198.97,257.24,250.56,54.39,2.6,476,5,4.4,-0.7,1.3
BUY,78,NCLH,2024-10-08,20.19,7300.85,,,73.7,,,,,,,2024-10-07,23.39,19.83,18.09,20.09,20.12,18.42,20.09,19.47,29.29,3.04,21,5,5.1,3.2,2.7
BUY,79,UAL,2024-10-08,59.68,2469.91,,,73.7,,,,,,,2024-10-07,61.83,52.86,47.42,59.17,56.46,48.41,59.17,57.14,30.39,3.43,28,5,5.3,3.0,2.2
SELL,77,CCL,2024-10-08,17.98,8730.79,2024-10-01,18.5,80.76,78.49,-4540.01,-4618.5,-2.86,5,rotation (out of top-N),2024-10-07,20.21,17.68,16.12,17.82,17.82,16.74,17.82,17.28,25.38,3.01,28,5,4.8,3.3,3.0
SELL,75,CVNA,2024-10-08,36.43,3789.27,2024-09-17,30.86,58.47,69.02,21106.22,21037.2,17.99,15,rotation (out of top-N),2024-10-07,38.45,32.39,21.79,35.93,34.85,31.32,35.93,34.99,76.43,2.61,490,5,4.7,-1,1.3
BUY,80,PLTR,2024-10-15,43.48,4015.85,,,87.3,,,,,,,2024-10-14,42.96,36.94,26.6,43.41,41.25,35.63,43.41,42.33,61.48,2.5,553,5,4.7,-1,1.3
SELL,78,NCLH,2024-10-15,23.92,7300.85,2024-10-08,20.19,73.7,87.32,27232.17,27144.86,18.42,5,rotation (out of top-N),2024-10-14,23.82,20.55,18.27,23.36,21.9,19.29,23.36,22.87,30.4,2.13,28,5,4.5,3.0,3.1
BUY,81,APP,2024-10-22,161.95,1041.28,,,84.32,,,,,,,2024-10-21,161.66,128.31,84.85,158.85,145.45,120.27,158.85,154.0,90.53,3.06,532,5,5.0,-1,1.0
BUY,82,TPL,2024-10-22,360.62,467.63,,,84.32,,,,,,,2024-10-21,362.04,316.55,232.56,350.54,341.51,301.69,350.54,342.07,55.68,2.42,196,5,4.4,-0.8,1.4
SELL,80,PLTR,2024-10-22,42.63,4015.85,2024-10-15,43.48,87.3,85.6,-3413.47,-3499.07,-2.0,5,rotation (out of top-N),2024-10-21,44.85,38.38,27.31,42.7,42.02,36.91,42.7,41.93,64.25,1.8,560,5,4.2,-1,1.8
SELL,74,VST,2024-10-22,127.33,1306.26,2024-09-17,89.52,58.47,83.16,49389.85,49306.69,42.17,25,rotation (out of top-N),2024-10-21,122.99,111.29,80.81,129.27,127.66,104.63,129.09,125.89,52.2,2.48,588,5,4.3,-0.6,1.3
BUY,84,CVNA,2024-10-29,40.84,4199.94,,,85.76,,,,,,,2024-10-28,45.81,36.75,24.26,41.0,39.38,34.5,41.0,40.08,88.83,2.24,511,5,4.5,-1,1.5
BUY,83,NCLH,2024-10-29,23.47,7308.3,,,85.76,,,,,,,2024-10-28,24.88,21.73,18.59,23.8,23.4,20.95,23.8,23.19,33.8,2.56,42,5,4.7,2.6,2.6
SELL,81,APP,2024-10-29,168.0,1041.28,2024-10-22,161.95,84.32,87.47,6299.77,6212.31,3.68,5,rotation (out of top-N),2024-10-28,163.6,134.73,87.83,166.19,155.78,129.09,166.19,162.97,86.27,1.93,539,5,4.3,-1,1.7
SELL,82,TPL,2024-10-29,359.88,467.63,2024-10-22,360.62,84.32,84.15,-346.04,-430.19,-0.26,5,rotation (out of top-N),2024-10-28,386.71,329.31,238.18,359.88,352.81,310.85,359.88,351.76,62.36,2.26,203,5,4.5,-1,1.5
BUY,85,VST,2024-11-05,115.49,1604.68,,,92.66,,,,,,,2024-11-04,140.69,117.71,85.19,114.74,122.21,115.59,114.58,109.98,65.15,4.01,602,5,5.7,-1,0.3
SELL,83,NCLH,2024-11-05,25.36,7308.3,2024-10-29,23.47,85.76,92.67,13812.68,13720.01,8.0,5,rotation (out of top-N),2024-11-04,27.32,22.74,18.83,25.15,24.28,21.87,25.15,24.52,45.06,2.49,49,5,5.1,1.9,2.5
BUY,86,APP,2024-11-12,280.5,781.89,,,109.66,,,,,,,2024-11-11,291.17,186.28,100.06,286.25,214.9,155.08,286.25,270.03,191.01,5.67,553,5,6,-1,0.0
BUY,87,AXON,2024-11-12,608.72,360.3,,,109.66,,,,,,,2024-11-11,599.38,471.43,345.73,616.22,499.96,432.6,616.22,576.4,73.37,6.46,441,5,6,-1,0.0
BUY,88,COIN,2024-11-12,310.3,706.82,,,109.66,,,,,,,2024-11-11,305.85,224.05,217.11,324.56,243.67,194.71,324.56,301.41,40.87,7.13,0,5,7.0,3.0,2.0
SELL,84,CVNA,2024-11-12,49.3,4199.94,2024-10-29,40.84,85.76,103.53,35531.52,35428.0,20.65,10,rotation (out of top-N),2024-11-11,48.24,40.64,26.21,50.0,46.61,39.15,50.0,48.73,84.08,2.54,525,5,4.7,-1,1.3
SELL,79,UAL,2024-11-12,88.85,2469.91,2024-10-08,59.68,73.7,109.73,72047.25,71937.52,48.8,25,rotation (out of top-N),2024-11-11,91.17,72.24,52.5,89.4,82.88,67.23,89.4,87.88,73.67,1.7,63,5,5.1,-0.0,2.8
SELL,85,VST,2024-11-12,144.59,1604.68,2024-11-05,115.49,92.66,116.01,46696.22,46580.21,25.13,5,rotation (out of top-N),2024-11-11,141.02,121.95,87.65,144.68,130.75,122.07,144.48,138.64,60.89,4.04,609,5,5.7,-1,0.3
BUY,89,PLTR,2024-11-19,59.64,3752.76,,,111.91,,,,,,,2024-11-18,64.32,49.97,31.01,61.26,58.05,45.62,61.26,58.34,107.39,4.75,588,5,6,-1,0.0
BUY,90,TSLA,2024-11-19,335.76,666.58,,,111.91,,,,,,,2024-11-18,352.67,281.02,212.76,338.71,312.21,260.23,338.71,323.68,65.76,4.44,133,5,6.0,-1,0.0
SELL,86,APP,2024-11-19,294.55,781.89,2024-11-12,280.5,109.66,115.15,10985.61,10870.46,4.96,5,rotation (out of top-N),2024-11-18,333.45,213.03,106.9,298.1,262.72,175.67,298.1,287.17,211.94,3.67,560,5,5.4,-1,0.6
SELL,87,AXON,2024-11-19,603.5,360.3,2024-11-12,608.72,109.66,108.72,-1880.76,-1989.48,-0.91,5,rotation (out of top-N),2024-11-18,636.81,501.5,354.91,600.63,563.53,459.04,600.63,591.05,79.43,1.6,448,5,4.1,-1,1.9
BUY,91,APP,2024-11-26,325.41,721.11,,,117.33,,,,,,,2024-11-25,336.69,235.52,113.88,319.64,301.37,199.97,319.64,305.1,195.66,4.55,567,5,6,-1,0.0
BUY,92,TPL,2024-11-26,520.49,450.84,,,117.33,,,,,,,2024-11-25,528.0,428.58,272.12,530.16,490.09,393.03,530.16,498.95,94.03,5.89,231,5,6,-1,0.0
SELL,89,PLTR,2024-11-26,64.54,3752.76,2024-11-19,59.64,111.91,121.1,18388.5,18267.4,8.16,5,rotation (out of top-N),2024-11-25,67.08,53.08,32.12,64.65,61.39,48.88,64.65,62.29,108.86,3.66,595,5,5.4,-1,0.6
SELL,90,TSLA,2024-11-26,341.08,666.58,2024-11-19,335.76,111.91,113.68,3542.87,3429.2,1.53,5,rotation (out of top-N),2024-11-25,345.13,292.68,216.59,338.57,332.08,271.02,338.57,326.95,59.35,3.43,140,5,5.3,-1.0,0.7
BUY,93,XYZ,2024-12-03,91.85,2466.08,,,113.25,,,,,,,2024-12-02,98.27,82.17,71.5,92.78,89.28,78.52,92.78,89.94,37.44,3.06,28,5,5.4,2.7,2.5
SELL,92,TPL,2024-12-03,502.4,450.84,2024-11-26,520.49,117.33,113.25,-8155.68,-8268.93,-3.52,4,rotation (out of top-N),2024-12-02,442.65,431.14,278.92,492.24,505.13,413.85,492.24,476.85,58.7,3.13,238,5,5.0,-0.9,0.9
BUY,94,WBD,2024-12-10,10.57,22483.95,,,118.83,,,,,,,2024-12-09,12.07,9.79,8.31,10.57,10.44,9.01,10.57,10.21,45.27,3.45,28,5,6.1,2.3,2.2
SELL,93,XYZ,2024-12-10,96.42,2466.08,2024-12-03,91.85,113.25,118.89,11270.0,11151.11,4.92,5,rotation (out of top-N),2024-12-09,92.03,83.97,71.78,95.42,93.81,82.02,95.42,92.86,28.21,2.68,35,5,4.6,3.0,2.8
BUY,96,HOOD,2024-12-17,42.23,5707.54,,,120.51,,,,,,,2024-12-16,38.36,34.45,23.83,43.19,39.55,33.25,43.19,41.72,61.0,3.41,371,5,5.3,-1,0.7
BUY,95,PLTR,2024-12-17,73.35,3286.02,,,120.51,,,,,,,2024-12-16,80.63,64.34,36.08,75.75,72.49,59.35,75.75,72.63,123.47,4.12,616,5,5.7,-1,0.3
SELL,88,COIN,2024-12-17,318.78,706.82,2024-11-12,310.3,109.66,112.66,5997.33,5884.67,2.68,24,rotation (out of top-N),2024-12-16,278.72,275.17,229.17,315.39,312.99,274.39,315.39,304.05,21.62,3.6,35,4.32,4.9,3.3,2.9
SELL,94,WBD,2024-12-17,11.44,22483.95,2024-12-10,10.57,118.83,128.55,19448.61,19320.06,8.13,5,rotation (out of top-N),2024-12-16,10.71,9.96,8.36,11.59,11.22,9.49,11.59,11.22,28.0,3.16,35,5,4.9,3.0,2.5
BUY,97,TSLA,2024-12-24,435.92,498.12,,,108.57,,,,,,,2024-12-23,431.7,364.15,240.74,424.7,425.45,348.86,424.7,404.38,79.32,4.79,168,5,6,-1,0.0
SELL,96,HOOD,2024-12-24,38.04,5707.54,2024-12-17,42.23,120.51,108.56,-23914.6,-24023.16,-9.97,5,rotation (out of top-N),2024-12-23,39.02,35.28,24.34,37.42,38.59,34.65,37.42,35.98,60.28,3.85,378,5,5.6,-1,0.4
BUY,98,VST,2025-01-07,162.18,1522.61,,,123.47,,,,,,,2025-01-06,165.73,147.48,106.38,162.79,148.34,147.18,162.56,156.4,55.79,3.79,665,5,5.3,-0.8,0.5
SELL,95,PLTR,2025-01-07,75.19,3286.02,2024-12-17,73.35,120.51,123.54,6046.28,5922.74,2.46,13,rotation (out of top-N),2025-01-06,67.26,68.98,39.98,75.94,77.21,69.99,75.94,73.58,68.22,3.11,637,5,5.1,-1,0.9
BUY,100,HOOD,2025-01-14,41.83,5259.06,,,109.99,,,,,,,2025-01-13,48.12,39.07,26.17,39.59,40.04,38.22,39.59,38.03,83.88,3.94,399,5,5.6,-1,0.4
BUY,99,PLTR,2025-01-14,67.18,3274.58,,,109.99,,,,,,,2025-01-13,71.77,69.49,41.21,64.99,71.7,70.9,64.99,62.45,74.15,3.91,644,5,5.6,-1,0.4
SELL,91,APP,2025-01-14,324.06,721.11,2024-11-26,325.41,117.33,116.84,-973.5,-1090.34,-0.46,31,rotation (out of top-N),2025-01-13,342.5,314.72,162.22,315.57,330.61,332.47,315.57,301.62,111.14,4.42,616,5,5.9,-1,0.1
SELL,97,TSLA,2025-01-14,414.77,498.12,2024-12-24,435.92,108.57,103.3,-10532.67,-10635.97,-4.9,12,rotation (out of top-N),2025-01-13,426.55,385.68,258.75,403.31,405.76,388.86,403.31,389.23,64.85,3.49,189,5,5.3,-1,0.7
BUY,101,APP,2025-01-28,348.17,614.5,,,106.97,,,,,,,2025-01-27,369.55,331.9,177.02,343.25,346.08,340.58,343.25,327.33,108.76,4.64,630,5,6,-1,0.0
SELL,98,VST,2025-01-28,140.51,1522.61,2025-01-07,162.18,123.47,106.97,-32995.02,-33101.99,-13.41,13,rotation (out of top-N),2025-01-27,166.83,160.0,114.4,136.14,169.72,154.78,135.95,121.89,45.83,10.34,686,5,5.3,-0.3,0.0
BUY,102,UBER,2025-02-11,78.88,3725.24,,,146.92,,,,,,,2025-02-10,79.42,70.37,70.14,78.61,70.66,65.3,78.61,75.26,13.24,4.26,0,2.65,5.5,4.3,3.8
SELL,100,HOOD,2025-02-11,55.91,5259.06,2025-01-14,41.83,109.99,147.02,74047.61,73900.59,33.59,19,rotation (out of top-N),2025-02-10,65.28,49.11,30.06,56.26,53.06,44.78,56.26,54.47,117.18,3.19,427,5,5.1,-1,0.9
BUY,103,HOOD,2025-02-25,47.45,5991.41,,,142.16,,,,,,,2025-02-24,50.09,49.66,31.59,49.91,55.39,48.88,49.91,47.24,58.57,5.34,441,5,5.9,-0.9,0.0
SELL,102,UBER,2025-02-25,76.36,3725.24,2025-02-11,78.88,146.92,142.23,-9387.61,-9529.84,-3.24,9,rotation (out of top-N),2025-02-24,76.0,72.66,70.76,76.41,77.87,69.49,76.41,74.39,7.41,2.65,14,1.48,3.9,4.4,5.3
BUY,104,MNST,2025-03-04,55.4,3572.09,,,98.94,,,,,,,2025-03-03,55.05,51.82,50.93,55.17,52.45,49.97,55.17,53.62,8.09,2.8,7,1.62,4.2,4.5,5.2
SELL,101,APP,2025-03-04,322.1,614.5,2025-01-28,348.17,106.97,98.97,-16017.02,-16115.99,-7.53,24,rotation (out of top-N),2025-03-03,270.45,351.32,214.27,337.65,371.08,371.3,337.65,314.17,26.22,6.95,665,5,4.3,0.7,0.4
BUY,105,CSGP,2025-03-18,79.47,3039.73,,,120.79,,,,,,,2025-03-17,78.46,76.87,75.66,80.14,77.81,76.47,80.14,78.5,3.7,2.05,14,0.74,3.3,4.6,6.0
BUY,107,CVS,2025-03-18,63.87,3782.4,,,120.79,,,,,,,2025-03-17,64.03,59.05,54.3,63.64,62.48,58.03,63.64,62.64,17.92,1.57,28,3.58,3.5,3.6,4.7
BUY,106,VRTX,2025-03-18,510.2,473.5,,,120.79,,,,,,,2025-03-17,503.13,477.19,467.92,513.84,497.08,470.26,513.84,505.01,7.53,1.72,7,1.51,3.4,4.5,6.0
SELL,103,HOOD,2025-03-18,40.8,5991.41,2025-02-25,47.45,142.16,122.24,-39842.85,-39965.09,-14.06,15,rotation (out of top-N),2025-03-17,44.36,46.51,33.15,42.02,41.46,49.87,42.02,40.33,33.83,4.03,462,5,4.4,0.3,0.3
SELL,104,MNST,2025-03-18,56.15,3572.09,2025-03-04,55.4,98.94,100.29,2696.92,2596.64,1.31,10,rotation (out of top-N),2025-03-17,57.31,53.3,51.22,56.22,54.86,51.05,56.22,55.47,11.89,1.34,21,2.38,3.1,4.1,5.6
SELL,99,PLTR,2025-03-18,85.61,3274.58,2025-01-14,67.18,109.99,140.16,60334.23,60194.07,27.36,43,rotation (out of top-N),2025-03-17,90.97,88.4,57.25,87.37,84.71,91.76,87.37,83.78,58.89,4.1,707,5,5.7,-0.9,0.3
BUY,108,AWK,2025-03-25,135.37,1785.73,,,120.87,,,,,,,2025-03-24,141.65,132.86,130.71,135.3,137.2,129.16,135.3,133.66,8.37,1.22,7,1.67,3.1,4.5,6.2
BUY,109,ZBH,2025-03-25,110.11,2195.39,,,120.87,,,,,,,2025-03-24,110.82,106.85,106.38,109.85,108.92,105.21,109.56,108.11,4.18,1.32,0,0.84,3.1,4.8,6.7
SELL,105,CSGP,2025-03-25,79.72,3039.73,2025-03-18,79.47,120.79,121.16,729.53,608.38,0.25,5,rotation (out of top-N),2025-03-24,79.33,77.32,75.79,80.15,78.68,77.09,80.15,78.95,4.67,1.5,21,0.93,2.9,4.4,6.2
SELL,106,VRTX,2025-03-25,509.56,473.5,2025-03-18,510.2,120.79,120.64,-303.04,-423.68,-0.18,5,rotation (out of top-N),2025-03-24,492.29,479.94,468.52,511.55,504.94,480.05,511.55,505.69,5.07,1.15,14,1.01,2.8,4.5,6.5
BUY,110,VRTX,2025-04-01,486.07,503.69,,,122.42,,,,,,,2025-03-31,474.38,478.93,468.66,484.38,498.91,486.62,484.38,474.02,1.22,2.14,21,0.24,3.1,4.6,6.1
BUY,111,WRB,2025-04-01,69.12,3542.14,,,122.42,,,,,,,2025-03-31,63.71,62.02,57.37,69.29,64.81,61.02,68.67,66.08,11.06,3.78,553,2.21,3.1,1.4,2.4
SELL,107,CVS,2025-04-01,64.9,3782.4,2025-03-18,63.87,120.79,122.74,3895.88,3773.14,1.56,10,rotation (out of top-N),2025-03-31,60.8,60.12,54.64,64.71,64.13,61.04,64.71,63.8,11.26,1.41,42,2.25,2.8,3.7,5.2
SELL,109,ZBH,2025-04-01,111.34,2195.39,2025-03-25,110.11,120.87,122.22,2700.34,2578.12,1.07,5,rotation (out of top-N),2025-03-31,106.3,106.75,106.37,111.99,110.02,105.29,111.69,110.6,-0.06,0.97,7,-0.01,2.5,4.9,7.2
BUY,113,AMT,2025-04-08,207.22,1147.35,,,118.88,,,,,,,2025-04-07,205.56,199.57,198.51,204.04,207.66,197.57,202.11,194.04,3.55,3.99,7,0.71,4.7,4.7,4.9
BUY,114,CVS,2025-04-08,67.9,3501.52,,,118.88,,,,,,,2025-04-07,66.46,61.27,55.0,60.97,63.25,62.35,60.97,57.89,20.84,5.06,49,4.17,5.2,3.1,2.1
BUY,112,NEM,2025-04-08,45.89,5180.94,,,118.88,,,,,,,2025-04-07,54.13,46.02,45.4,44.17,46.08,45.06,44.17,41.64,19.22,5.73,0,3.84,6.0,4.0,3.1
SELL,108,AWK,2025-04-08,137.82,1785.73,2025-03-25,135.37,120.87,123.05,4375.05,4251.99,1.76,10,rotation (out of top-N),2025-04-07,141.41,135.88,131.65,137.96,140.81,134.25,137.96,132.74,7.41,3.79,21,1.48,4.5,4.3,4.4
SELL,110,VRTX,2025-04-08,477.25,503.69,2025-04-01,486.07,122.42,120.2,-4442.57,-4562.77,-1.86,5,rotation (out of top-N),2025-04-07,484.0,479.85,468.89,475.0,486.41,486.88,475.0,453.19,3.22,4.59,28,0.64,4.7,4.4,4.2
SELL,111,WRB,2025-04-08,64.15,3542.14,2025-04-01,69.12,122.42,113.61,-17604.43,-17718.04,-7.24,5,rotation (out of top-N),2025-04-07,66.72,62.87,57.78,62.63,65.3,61.92,62.07,59.59,15.47,4.0,560,3.09,3.4,1.2,1.8
BUY,115,KDP,2025-04-15,34.65,6850.55,,,118.69,,,,,,,2025-04-14,34.26,32.69,32.42,34.56,33.55,32.61,34.32,33.75,5.67,1.66,7,1.13,3.3,4.6,6.2
BUY,116,NOC,2025-04-15,524.51,452.56,,,118.69,,,,,,,2025-04-14,528.8,490.77,482.07,525.29,503.67,476.2,525.29,517.61,9.69,1.46,7,1.94,3.3,4.4,5.9
SELL,113,AMT,2025-04-15,211.48,1147.35,2025-04-08,207.22,118.88,121.32,4887.7,4766.38,2.0,5,rotation (out of top-N),2025-04-14,214.74,202.33,198.92,210.03,204.83,200.02,208.05,204.69,7.95,1.62,14,1.59,3.2,4.4,5.9
SELL,114,CVS,2025-04-15,66.32,3501.52,2025-04-08,67.9,118.88,116.11,-5532.4,-5648.51,-2.38,5,rotation (out of top-N),2025-04-14,64.22,61.81,55.24,66.08,65.05,63.33,66.08,64.94,16.25,1.73,56,3.25,3.0,3.3,4.3
BUY,118,DG,2025-04-22,93.37,2414.38,,,112.72,,,,,,,2025-04-21,91.72,84.36,82.35,93.72,88.74,81.36,93.72,91.74,11.38,2.11,0,2.28,4.0,4.4,5.5
BUY,117,PLTR,2025-04-22,93.06,2422.43,,,112.72,,,,,,,2025-04-21,112.79,92.0,65.3,90.81,90.45,86.72,90.81,87.3,72.73,3.87,742,5,5.6,-1,0.4
