kind,trade_id,symbol,exec_date,exec_price,shares,buy_date,buy_price,buy_fee,sell_fee,gross_pnl,net_pnl,net_return_pct,hold_days,exit_reason,sig_sig_date,sig_sig_w_close,sig_sig_w_ema,sig_sig_w_sma,sig_sig_d_close,sig_sig_d_ema,sig_sig_d_sma,sig_sig_h_close,sig_sig_h_atr,sig_gap_w,sig_atr_dist,sig_freshness_days,sig_emasma_score,sig_mtf_score,sig_early_score,sig_near_score
BUY,18,HRI,2021-10-12,160.33,7.29,,,0.58,,,,,,,2021-10-11,163.71,137.38,101.39,156.63,151.96,128.87,,,61.47,,999,5,,-1,
BUY,19,LEU,2021-10-12,42.48,290.89,,,6.18,,,,,,,2021-10-11,49.96,36.25,26.38,42.23,39.11,32.71,,,89.38,,999,5,,-1,
BUY,21,NET,2021-10-12,145.28,85.06,,,6.18,,,,,,,2021-10-11,168.01,132.4,97.41,144.48,131.14,125.82,,,72.48,,999,5,,-1,
BUY,20,PDS,2021-10-12,44.91,275.15,,,6.18,,,,,,,2021-10-11,49.37,39.11,30.83,45.93,41.98,35.07,,,60.13,,999,5,,-1,
BUY,12,VIST,2021-10-12,6.35,45.56,,,0.14,,,,,,,2021-10-11,6.41,5.12,3.63,6.33,5.78,4.77,,,76.76,,999,5,,-1,
BUY,15,XENE,2021-10-12,31.17,52.21,,,0.81,,,,,,,2021-10-11,33.6,22.3,18.42,31.62,26.99,19.09,,,82.37,,7,5,,1.9,
SELL,13,AEHR,2021-10-12,19.81,228.54,2021-09-28,14.14,1.62,2.26,1296.26,1294.0,40.05,10,equal-weight sizing trim,2021-10-11,21.09,13.14,5.07,19.84,15.78,10.48,,,315.72,,999,5,,-1,
SELL,5,CAR,2021-10-12,135.98,5.28,2021-09-21,93.34,0.25,0.36,225.01,224.65,45.61,15,equal-weight sizing trim,2021-10-11,143.54,107.81,76.17,135.49,120.57,97.14,,,88.45,,999,5,,-1,
SELL,14,DVN,2021-10-12,31.71,350.46,2021-09-28,28.67,5.02,5.56,1065.38,1059.83,10.55,10,rotation (out of top-N),2021-10-11,32.27,26.93,20.62,31.74,30.27,24.96,,,56.52,,999,5,,-0.8,
SELL,16,HCI,2021-10-12,125.45,104.19,2021-10-05,106.34,5.54,6.54,1991.04,1984.5,17.91,5,rotation (out of top-N),2021-10-11,112.73,104.19,78.99,125.3,113.24,102.0,,,42.71,,999,5,,-0.1,
SELL,17,IDT,2021-10-12,51.18,259.9,2021-10-05,42.63,5.54,6.65,2222.11,2215.46,20.0,5,rotation (out of top-N),2021-10-11,49.55,46.14,32.82,51.08,46.31,44.39,,,51.0,,999,5,,-0.5,
BUY,8,AMR,2021-10-19,61.06,0.0,,,0.0,,,,,,,2021-10-18,61.21,49.4,25.25,60.66,56.64,47.67,,,142.43,,999,5,,-1,
BUY,23,ATLC,2021-10-19,68.35,197.54,,,6.75,,,,,,,2021-10-18,70.48,56.6,40.4,67.06,59.46,55.18,,,74.47,,999,5,,-1,
BUY,3,CNR,2021-10-19,33.12,9.84,,,0.16,,,,,,,2021-10-18,27.58,25.34,15.67,32.89,30.12,24.88,,,75.99,,999,5,,-1,
BUY,18,HRI,2021-10-19,168.16,3.22,,,0.27,,,,,,,2021-10-18,172.15,143.7,104.14,170.19,160.71,135.43,,,65.31,,999,5,,-1,
BUY,21,NET,2021-10-19,179.62,0.0,,,0.0,,,,,,,2021-10-18,181.44,141.32,100.0,180.9,154.26,131.56,,,81.44,,999,5,,-1,
BUY,22,NRP,2021-10-19,21.47,628.87,,,6.75,,,,,,,2021-10-18,24.76,18.61,14.46,20.44,19.63,16.83,,,71.25,,999,5,,-1,
BUY,12,VIST,2021-10-19,6.61,96.69,,,0.32,,,,,,,2021-10-18,6.71,5.41,3.73,6.59,6.16,5.02,,,79.96,,999,5,,-1,
SELL,13,AEHR,2021-10-19,22.12,13.39,2021-09-28,14.14,0.09,0.15,106.85,106.7,56.38,15,equal-weight sizing trim,2021-10-18,20.19,14.42,5.53,21.96,19.05,12.39,,,265.37,,999,5,,-1,
SELL,8,AMR,2021-10-19,61.06,1.87,2021-09-21,44.04,0.04,0.06,31.86,31.8,38.57,20,equal-weight sizing trim,2021-10-18,61.21,49.4,25.25,60.66,56.64,47.67,,,142.43,,999,5,,-1,
SELL,5,CAR,2021-10-19,151.91,1.99,2021-09-21,93.34,0.09,0.15,116.75,116.6,62.67,20,equal-weight sizing trim,2021-10-18,159.61,117.22,79.23,150.39,135.97,104.31,,,101.44,,999,5,,-1,
SELL,19,LEU,2021-10-19,49.61,18.59,2021-10-12,42.48,0.39,0.46,132.56,132.1,16.73,5,equal-weight sizing trim,2021-10-18,48.86,38.54,26.98,49.98,46.24,36.12,,,81.12,,999,5,,-1,
SELL,21,NET,2021-10-19,179.62,9.85,2021-10-12,145.28,0.72,0.88,338.37,337.49,23.58,5,equal-weight sizing trim,2021-10-18,181.44,141.32,100.0,180.9,154.26,131.56,,,81.44,,999,5,,-1,
SELL,20,PDS,2021-10-19,47.49,275.15,2021-10-12,44.91,6.18,6.53,709.88,703.35,5.69,5,rotation (out of top-N),2021-10-18,45.1,40.2,31.38,49.01,45.89,37.02,,,43.71,,999,5,,-0.2,
SELL,15,XENE,2021-10-19,30.38,396.61,2021-10-05,32.04,6.35,6.02,-659.7,-665.73,-5.24,10,rotation (out of top-N),2021-10-18,30.87,23.86,18.79,30.68,30.28,21.0,,,64.25,,14,5,,1.8,
BUY,13,AEHR,2021-10-26,21.83,28.46,,,0.31,,,,,,,2021-10-25,22.61,15.91,6.03,21.3,20.13,14.16,,,274.85,,999,5,,-1,
BUY,24,AMBA,2021-10-26,182.6,76.38,,,6.97,,,,,,,2021-10-25,185.94,154.78,115.39,180.14,169.72,152.33,,,61.14,,56,5,,1.1,
BUY,8,AMR,2021-10-26,62.52,1.94,,,0.06,,,,,,,2021-10-25,58.95,51.14,26.41,61.21,58.39,50.08,,,123.22,,999,5,,-1,
BUY,19,LEU,2021-10-26,50.3,5.07,,,0.13,,,,,,,2021-10-25,56.32,41.77,27.84,49.93,49.23,39.44,,,102.32,,999,5,,-1,
BUY,26,SITM,2021-10-26,240.6,57.96,,,6.97,,,,,,,2021-10-25,264.63,220.8,144.96,239.83,225.3,218.42,,,82.56,,133,5,,-1,
BUY,25,XENE,2021-10-26,30.63,455.31,,,6.97,,,,,,,2021-10-25,31.14,25.19,19.17,30.69,30.45,22.69,,,62.41,,21,5,,1.7,
SELL,23,ATLC,2021-10-26,70.96,0.91,2021-10-19,68.35,0.03,0.03,2.36,2.33,3.77,5,equal-weight sizing trim,2021-10-25,77.21,60.35,41.67,70.35,65.53,57.11,,,85.28,,999,5,,-1,
SELL,5,CAR,2021-10-26,169.94,6.82,2021-09-21,93.34,0.32,0.58,522.29,521.71,81.97,25,equal-weight sizing trim,2021-10-25,164.77,125.87,82.38,167.96,150.99,113.3,,,100.02,,999,5,,-1,
SELL,3,CNR,2021-10-26,27.88,407.86,2021-09-21,23.28,4.75,5.69,1875.7,1870.01,19.69,25,rotation (out of top-N),2021-10-25,25.34,25.34,16.1,27.58,28.94,25.68,,,57.41,,999,5,,-0.9,
SELL,18,HRI,2021-10-26,164.25,80.33,2021-10-05,159.23,6.4,6.6,403.45,396.85,3.1,15,rotation (out of top-N),2021-10-25,167.58,148.04,106.68,172.15,165.95,140.88,,,57.08,,999,5,,-0.9,
SELL,21,NET,2021-10-26,190.84,2.09,2021-10-12,145.28,0.15,0.2,95.32,95.12,31.3,10,equal-weight sizing trim,2021-10-25,194.76,151.04,102.78,181.44,167.74,137.04,,,89.49,,999,5,,-1,
SELL,22,NRP,2021-10-26,26.14,628.87,2021-10-19,21.47,6.75,8.22,2936.81,2928.59,21.69,5,rotation (out of top-N),2021-10-25,23.39,19.48,14.78,24.76,21.99,17.67,,,58.25,,999,5,,-0.9,
SELL,12,VIST,2021-10-26,6.95,34.52,2021-09-28,4.78,0.08,0.12,74.7,74.58,45.2,20,equal-weight sizing trim,2021-10-25,6.39,5.59,3.82,6.71,6.5,5.24,,,67.49,,999,5,,-1,
BUY,13,AEHR,2021-11-02,22.54,10.56,,,0.12,,,,,,,2021-11-01,25.73,17.7,6.62,22.56,21.1,15.89,,,288.77,,999,5,,-1,
BUY,8,AMR,2021-11-02,57.13,33.09,,,0.95,,,,,,,2021-11-01,57.84,52.36,27.58,59.02,59.17,52.87,,,109.71,,999,5,,-1,
BUY,5,CAR,2021-11-02,166.28,5.94,,,0.49,,,,,,,2021-11-01,282.75,154.39,88.46,162.91,158.21,122.6,,,219.63,,999,5,,-1,
BUY,27,DDS,2021-11-02,183.72,79.65,,,7.32,,,,,,,2021-11-01,235.39,173.64,119.67,184.33,174.86,159.81,,,96.69,,999,5,,-1,
BUY,19,LEU,2021-11-02,61.18,0.0,,,0.0,,,,,,,2021-11-01,63.96,45.81,28.92,60.63,53.3,42.61,,,121.13,,999,5,,-1,
BUY,21,NET,2021-11-02,194.88,2.02,,,0.2,,,,,,,2021-11-01,197.54,159.49,105.81,194.15,181.06,144.88,,,86.7,,999,5,,-1,
BUY,28,TSLA,2021-11-02,386.17,37.9,,,7.32,,,,,,,2021-11-01,407.23,304.91,241.25,403.04,342.67,277.38,,,68.8,,63,5,,-0.0,
SELL,24,AMBA,2021-11-02,190.74,76.38,2021-10-26,182.6,6.97,7.28,621.7,614.41,4.41,5,rotation (out of top-N),2021-11-01,194.21,161.95,117.88,190.68,180.48,160.28,,,64.75,,63,5,,-0.0,
SELL,23,ATLC,2021-11-02,85.39,25.18,2021-10-19,68.35,0.86,1.08,429.16,428.09,24.88,10,equal-weight sizing trim,2021-11-01,85.06,64.84,43.16,82.34,72.33,58.9,,,97.06,,999,5,,-1,
SELL,19,LEU,2021-11-02,61.18,38.05,2021-10-12,42.62,0.81,1.16,706.1,704.93,43.47,15,equal-weight sizing trim,2021-11-01,63.96,45.81,28.92,60.63,53.3,42.61,,,121.13,,999,5,,-1,
SELL,26,SITM,2021-11-02,272.34,4.2,2021-10-26,240.6,0.51,0.57,133.38,132.81,13.14,5,equal-weight sizing trim,2021-11-01,286.96,232.83,149.08,269.93,245.95,223.34,,,92.49,,140,5,,-1,
SELL,12,VIST,2021-11-02,6.14,2009.09,2021-09-28,4.78,4.8,6.17,2731.09,2724.92,28.37,25,rotation (out of top-N),2021-11-01,5.86,5.64,3.9,6.33,6.49,5.48,,,50.12,,999,5,,-0.5,
SELL,25,XENE,2021-11-02,32.73,7.97,2021-10-26,30.63,0.12,0.13,16.74,16.61,6.8,5,equal-weight sizing trim,2021-11-01,35.5,27.06,19.7,33.32,31.09,24.33,,,80.24,,28,5,,1.5,
BUY,13,AEHR,2021-11-09,23.54,53.45,,,0.63,,,,,,,2021-11-08,24.74,18.98,7.17,23.66,23.37,17.71,,,244.87,,999,5,,-1,
BUY,8,AMR,2021-11-09,54.67,46.49,,,1.27,,,,,,,2021-11-08,50.68,52.05,28.54,55.71,57.69,54.14,,,77.58,,999,5,,-1,
BUY,23,ATLC,2021-11-09,79.93,35.62,,,1.42,,,,,,,2021-11-08,78.78,67.38,44.39,81.03,79.29,62.43,,,77.46,,999,5,,-1,
BUY,30,DDOG,2021-11-09,194.16,85.21,,,8.27,,,,,,,2021-11-08,193.07,161.5,115.13,191.38,171.39,152.52,,,67.7,,133,5,,-1,
BUY,31,IDT,2021-11-09,57.97,285.4,,,8.27,,,,,,,2021-11-08,65.31,51.34,36.72,58.3,52.38,46.85,,,77.86,,999,5,,-1,
BUY,29,LQDA,2021-11-09,4.06,4075.08,,,8.27,,,,,,,2021-11-08,5.0,3.59,2.9,4.29,3.99,3.22,,,72.54,,28,5,,1.5,
BUY,21,NET,2021-11-09,207.5,4.64,,,0.48,,,,,,,2021-11-08,204.77,167.72,108.79,210.0,193.53,153.65,,,88.23,,999,5,,-1,
SELL,5,CAR,2021-11-09,277.91,28.49,2021-09-21,98.26,1.4,3.96,5117.59,5113.63,182.68,35,equal-weight sizing trim,2021-11-08,253.47,172.41,93.77,278.98,238.11,147.93,,,170.32,,999,5,,-1,
SELL,27,DDS,2021-11-09,233.86,8.87,2021-11-02,183.72,0.82,1.04,444.86,443.82,27.23,5,equal-weight sizing trim,2021-11-08,256.28,188.67,124.52,232.24,206.55,168.23,,,105.82,,999,5,,-1,
SELL,19,LEU,2021-11-09,77.88,26.77,2021-10-12,42.62,0.57,1.04,943.87,942.83,82.63,20,equal-weight sizing trim,2021-11-08,85.2,52.97,30.41,76.7,63.85,47.09,,,180.21,,999,5,,-1,
SELL,26,SITM,2021-11-09,279.0,53.76,2021-10-26,240.6,6.47,7.5,2064.45,2056.95,15.9,10,rotation (out of top-N),2021-11-08,255.17,236.89,152.18,290.96,270.05,230.93,,,67.67,,147,5,,-1,
SELL,28,TSLA,2021-11-09,391.2,37.9,2021-11-02,386.17,7.32,7.41,190.61,183.2,1.25,5,rotation (out of top-N),2021-11-08,344.66,312.14,242.76,387.12,378.61,296.19,,,41.98,,70,5,,0.7,
SELL,25,XENE,2021-11-09,34.38,447.34,2021-10-26,30.63,6.85,7.69,1679.76,1672.07,12.2,10,rotation (out of top-N),2021-11-08,31.45,27.86,20.08,35.25,33.51,26.48,,,56.61,,35,5,,1.6,
BUY,13,AEHR,2021-11-16,24.33,0.0,,,0.0,,,,,,,2021-11-15,19.56,19.08,7.59,25.1,23.85,19.33,,,157.83,,999,5,,-1,
BUY,5,CAR,2021-11-16,252.1,6.8,,,0.86,,,,,,,2021-11-15,272.05,190.52,99.51,260.22,246.89,168.01,,,173.4,,999,5,,-1,
BUY,30,DDOG,2021-11-16,188.32,3.63,,,0.34,,,,,,,2021-11-15,192.75,167.18,117.12,190.93,184.24,158.84,,,64.57,,140,5,,-1,
BUY,19,LEU,2021-11-16,73.02,16.57,,,0.61,,,,,,,2021-11-15,63.96,54.97,31.41,74.82,72.53,52.14,,,103.61,,999,5,,-1,
BUY,21,NET,2021-11-16,204.92,1.87,,,0.19,,,,,,,2021-11-15,211.14,175.62,111.92,206.69,199.02,162.73,,,88.66,,999,5,,-1,
BUY,33,NVDA,2021-11-16,29.69,563.24,,,8.36,,,,,,,2021-11-15,32.93,26.26,19.04,29.97,29.06,23.84,,,72.96,,999,5,,-1,
BUY,32,SITM,2021-11-16,261.14,64.04,,,8.36,,,,,,,2021-11-15,287.58,246.11,155.77,259.05,257.09,234.08,,,84.62,,154,5,,-1,
BUY,34,SYNA,2021-11-16,258.21,64.76,,,8.36,,,,,,,2021-11-15,278.65,216.63,161.26,259.52,239.87,195.97,,,72.8,,999,5,,-1,
SELL,13,AEHR,2021-11-16,24.33,15.5,2021-09-28,15.29,0.12,0.19,140.1,139.91,59.04,35,equal-weight sizing trim,2021-11-15,19.56,19.08,7.59,25.1,23.85,19.33,,,157.83,,999,5,,-1,
SELL,8,AMR,2021-11-16,47.19,302.76,2021-09-21,47.22,7.15,7.14,-10.23,-17.37,-0.12,40,rotation (out of top-N),2021-11-15,43.77,50.55,29.27,47.62,52.74,54.17,,,49.54,,999,5,,-0.5,
SELL,23,ATLC,2021-11-16,74.05,207.08,2021-10-19,70.34,7.28,7.67,767.84,760.17,5.22,20,rotation (out of top-N),2021-11-15,67.53,67.4,45.38,75.8,79.29,66.14,,,48.81,,999,5,,-0.4,
SELL,27,DDS,2021-11-16,266.8,8.07,2021-11-02,183.72,0.74,1.08,670.67,669.59,45.15,10,equal-weight sizing trim,2021-11-15,279.84,205.25,129.95,266.28,235.53,179.83,,,115.35,,999,5,,-1,
SELL,31,IDT,2021-11-16,64.73,26.93,2021-11-09,57.97,0.78,0.87,182.05,181.18,11.61,5,equal-weight sizing trim,2021-11-15,61.75,53.23,37.77,64.94,58.76,48.96,,,63.49,,999,5,,-1,
SELL,29,LQDA,2021-11-16,4.98,4075.08,2021-11-09,4.06,8.27,10.15,3749.08,3738.93,22.6,5,rotation (out of top-N),2021-11-15,4.27,3.71,2.92,4.85,4.46,3.47,,,46.21,,35,5,,2.1,
BUY,37,AMD,2021-11-23,150.5,108.29,,,8.15,,,,,,,2021-11-22,155.0,132.23,98.52,152.48,148.82,124.21,,,57.34,,140,5,,-0.9,
BUY,5,CAR,2021-11-23,286.69,0.0,,,0.0,,,,,,,2021-11-22,273.57,205.62,105.19,286.43,263.02,189.11,,,160.08,,999,5,,-1,
BUY,35,COKE,2021-11-23,54.26,300.37,,,8.15,,,,,,,2021-11-22,57.12,45.17,36.29,54.53,49.04,40.34,,,57.41,,999,5,,-0.9,
BUY,38,DDOG,2021-11-23,170.61,95.53,,,8.15,,,,,,,2021-11-22,181.19,169.73,119.03,180.68,186.97,164.25,,,52.22,,147,5,,-0.6,
BUY,39,IDT,2021-11-23,61.19,266.35,,,8.15,,,,,,,2021-11-22,57.53,54.01,38.72,60.82,60.89,51.53,,,48.57,,999,5,,-0.4,
BUY,36,NRP,2021-11-23,24.73,659.04,,,8.15,,,,,,,2021-11-22,25.38,21.88,15.95,23.56,22.93,20.33,,,59.09,,999,5,,-1.0,
BUY,33,NVDA,2021-11-23,31.43,0.0,,,0.0,,,,,,,2021-11-22,31.5,27.22,19.45,31.85,30.55,25.01,,,61.92,,999,5,,-1,
SELL,13,AEHR,2021-11-23,17.43,687.67,2021-09-28,15.29,5.26,5.99,1474.91,1468.92,13.97,40,ratchet-ATR exit,2021-11-22,17.11,18.72,7.94,18.02,21.64,20.32,,,115.53,,999,5,,-1,
SELL,5,CAR,2021-11-23,286.69,9.49,2021-09-21,114.03,0.54,1.36,1637.8,1636.44,151.3,45,equal-weight sizing trim,2021-11-22,273.57,205.62,105.19,286.43,263.02,189.11,,,160.08,,999,5,,-1,
SELL,30,DDOG,2021-11-23,170.61,88.84,2021-11-09,193.93,8.61,7.58,-2071.43,-2079.01,-12.07,10,rotation (out of top-N),2021-11-22,181.19,169.73,119.03,180.68,186.97,164.25,,,52.22,,147,5,,-0.6,
SELL,27,DDS,2021-11-23,290.83,6.64,2021-11-02,183.72,0.61,0.97,711.43,710.46,58.22,15,equal-weight sizing trim,2021-11-22,275.43,218.01,135.32,294.65,266.51,195.24,,,103.54,,999,5,,-1,
SELL,31,IDT,2021-11-23,61.19,258.47,2021-11-09,57.97,7.49,7.91,832.28,824.37,5.5,10,rotation (out of top-N),2021-11-22,57.53,54.01,38.72,60.82,60.89,51.53,,,48.57,,999,5,,-0.4,
SELL,19,LEU,2021-11-23,63.66,229.12,2021-10-12,44.82,5.13,7.29,4316.19,4308.9,41.96,30,ratchet-ATR exit,2021-11-22,58.85,55.67,32.27,62.03,68.56,56.03,,,82.38,,999,5,,-1,
SELL,21,NET,2021-11-23,183.89,81.65,2021-10-12,151.41,6.18,7.51,2652.16,2644.65,21.39,30,ratchet-ATR exit,2021-11-22,200.61,180.16,114.88,186.49,203.1,172.18,,,74.63,,999,5,,-1,
SELL,33,NVDA,2021-11-23,31.43,44.43,2021-11-16,29.69,0.66,0.7,77.31,76.61,5.81,5,equal-weight sizing trim,2021-11-22,31.5,27.22,19.45,31.85,30.55,25.01,,,61.92,,999,5,,-1,
