date,equity,positions
2023-11-27,2453007.96,25
2023-11-28,2477790.78,25
2023-11-29,2515289.88,25
2023-11-30,2536212.0,25
2023-12-01,2663189.35,25
2023-12-04,2695569.25,25
2023-12-05,2712505.6,25
2023-12-06,2722076.86,25
2023-12-07,2744727.53,25
2023-12-08,2813972.49,25
2023-12-11,2772377.09,25
2023-12-12,2783231.94,25
2023-12-13,2905552.8,25
2023-12-14,3022140.56,25
2023-12-15,3030705.36,25
2023-12-18,3036919.15,25
2023-12-19,3165193.91,25
2023-12-20,3131657.28,25
2023-12-21,3225841.07,25
2023-12-22,3272018.48,25
2023-12-26,3332868.25,25
2023-12-27,3400406.24,25
2023-12-28,3385963.06,25
2023-12-29,3314393.14,25
2024-01-02,3230830.18,25
2024-01-03,3126874.4,25
2024-01-04,3193581.92,25
2024-01-05,3198088.05,25
2024-01-08,3300644.9,25
2024-01-09,3349480.29,25
2024-01-10,3369908.53,25
2024-01-11,3325057.61,25
2024-01-12,3334312.61,25
2024-01-16,3308161.47,25
2024-01-17,3321342.82,25
2024-01-18,3351397.99,25
2024-01-19,3384097.45,25
2024-01-22,3513073.68,25
2024-01-23,3527499.47,25
2024-01-24,3540941.29,25
2024-01-25,3531257.5,25
2024-01-26,3537650.87,25
2024-01-29,3646948.89,25
2024-01-30,3642445.57,25
2024-01-31,3666858.37,25
2024-02-01,3793042.41,25
2024-02-02,3863968.68,25
2024-02-05,3885561.82,25
2024-02-06,3956868.53,25
2024-02-07,4022818.93,25
2024-02-08,4087245.31,25
2024-02-09,4218197.19,25
2024-02-12,4242575.8,25
2024-02-13,4123669.34,25
2024-02-14,4339161.3,25
2024-02-15,4453432.28,25
2024-02-16,4444892.45,25
2024-02-20,4319937.29,25
2024-02-21,4215008.74,25
2024-02-22,4370206.59,25
2024-02-23,4313188.67,25
2024-02-26,4500680.83,25
2024-02-27,4655475.68,25
2024-02-28,4750282.86,25
2024-02-29,4872324.31,25
2024-03-01,5131096.08,25
2024-03-04,5321529.37,25
2024-03-05,5269360.09,25
2024-03-06,5397958.7,25
2024-03-07,5481181.56,25
2024-03-08,5481167.29,25
2024-03-11,5364357.65,25
2024-03-12,5529048.52,25
2024-03-13,5693447.65,25
2024-03-14,5633909.84,25
2024-03-15,5774249.77,25
2024-03-18,5688338.89,25
2024-03-19,5598691.79,25
2024-03-20,5825470.67,25
2024-03-21,5987138.1,25
2024-03-22,6038468.19,25
2024-03-25,6070887.15,25
2024-03-26,6098935.75,25
2024-03-27,6110612.3,25
2024-03-28,6155473.63,25
2024-04-01,6095590.1,25
2024-04-02,6047564.71,25
2024-04-03,6455023.86,25
2024-04-04,6421494.5,25
2024-04-05,6576116.32,25
2024-04-08,6561174.97,25
2024-04-09,6473134.85,25
2024-04-10,6502208.3,25
2024-04-11,6664596.66,25
2024-04-12,6520462.76,25
2024-04-15,6329054.83,25
2024-04-16,6348728.34,25
2024-04-17,6213050.86,25
2024-04-18,6155650.72,25
2024-04-19,6031226.79,25
2024-04-22,6153729.61,25
2024-04-23,6430121.0,25
2024-04-24,6408579.02,25
2024-04-25,6515219.19,25
2024-04-26,6713310.14,25
2024-04-29,6796418.9,25
2024-04-30,6754685.32,25
2024-05-01,6987075.78,25
2024-05-02,7200168.4,25
2024-05-03,7400656.55,25
2024-05-06,7509724.28,25
2024-05-07,7489651.57,25
2024-05-08,7542493.41,25
2024-05-09,7819369.53,25
2024-05-10,7854756.84,25
2024-05-13,7794659.58,25
2024-05-14,7897238.19,25
2024-05-15,8242804.1,25
2024-05-16,8158662.89,25
2024-05-17,8172151.0,25
2024-05-20,8155920.48,25
2024-05-21,8205857.52,25
2024-05-22,8270901.97,25
2024-05-23,8203535.08,25
2024-05-24,8480336.28,25
2024-05-28,8473208.55,25
2024-05-29,8501828.65,25
2024-05-30,8426356.66,25
2024-05-31,8153198.3,25
2024-06-03,8063087.75,25
2024-06-04,7991106.48,25
2024-06-05,8290928.16,25
2024-06-06,8256917.57,25
2024-06-07,8136701.36,25
2024-06-10,8305583.47,25
2024-06-11,8351666.81,25
2024-06-12,8615404.27,25
2024-06-13,8585132.96,25
2024-06-14,8502746.8,25
2024-06-17,8584615.39,25
2024-06-18,8669165.56,25
2024-06-20,8526677.39,25
2024-06-21,8537991.12,25
2024-06-24,8433659.93,25
2024-06-25,8726171.8,25
2024-06-26,8688912.75,25
2024-06-27,8852951.26,25
2024-06-28,8835261.36,25
2024-07-01,8781921.43,25
2024-07-02,8828618.34,25
2024-07-03,8899882.95,25
2024-07-05,8984173.72,25
2024-07-08,9086885.67,25
2024-07-09,9196459.37,25
2024-07-10,9323049.42,25
2024-07-11,9501992.22,25
2024-07-12,9685875.55,25
2024-07-15,9999901.11,25
2024-07-16,10247681.66,25
2024-07-17,10000278.85,25
2024-07-18,9860314.92,25
2024-07-19,9934933.03,25
2024-07-22,10102968.83,25
2024-07-23,10348740.37,25
2024-07-24,10164225.43,25
2024-07-25,10368305.89,25
2024-07-26,10754199.68,25
2024-07-29,10600149.48,25
2024-07-30,10474853.86,25
2024-07-31,10746546.45,25
2024-08-01,10963055.47,25
2024-08-02,10706421.15,25
2024-08-05,10399793.81,25
2024-08-06,10627995.05,25
2024-08-07,10499150.83,25
2024-08-08,11018197.04,25
2024-08-09,11122778.16,25
2024-08-12,11083055.32,25
2024-08-13,11263836.45,25
2024-08-14,11299529.6,25
2024-08-15,11760761.32,25
2024-08-16,11884694.98,25
2024-08-19,12168186.94,25
2024-08-20,12011521.29,25
2024-08-21,12342819.74,25
2024-08-22,12324003.98,25
2024-08-23,12717539.03,25
2024-08-26,12635488.45,25
2024-08-27,12593977.84,25
2024-08-28,12314542.81,25
2024-08-29,12561854.29,25
2024-08-30,12659124.53,25
2024-09-03,12083876.53,25
2024-09-04,12110491.91,25
2024-09-05,11834222.56,25
2024-09-06,11455631.79,25
2024-09-09,11596416.5,25
2024-09-10,11589521.5,25
2024-09-11,11795813.72,25
2024-09-12,12045445.78,25
2024-09-13,12423114.77,25
2024-09-16,12517715.08,25
2024-09-17,12601349.73,25
2024-09-18,12696396.84,25
2024-09-19,13101038.25,25
2024-09-20,13224717.62,25
2024-09-23,13133445.52,25
2024-09-24,13123305.24,25
2024-09-25,13259442.2,25
2024-09-26,13391452.18,25
2024-09-27,13692133.86,25
2024-09-30,13750977.2,25
2024-10-01,13713958.0,25
2024-10-02,13942771.02,25
2024-10-03,14045910.0,25
2024-10-04,14567664.37,25
2024-10-07,14402542.92,25
2024-10-08,14524687.35,25
2024-10-09,14613155.22,25
2024-10-10,14614567.37,25
2024-10-11,15103947.83,25
2024-10-14,15161781.7,25
2024-10-15,22979730.12,25
2024-10-16,21513381.88,25
2024-10-17,20157552.81,25
2024-10-18,26889731.86,25
2024-10-21,26494023.08,25
2024-10-22,25428080.33,25
2024-10-23,25141682.36,25
2024-10-24,29957700.67,25
2024-10-25,27571049.15,25
2024-10-28,27992227.22,25
2024-10-29,28909069.5,25
2024-10-30,28847872.25,25
2024-10-31,28584604.74,25
2024-11-01,29292548.96,25
2024-11-04,29077286.84,25
2024-11-05,29824432.06,25
2024-11-06,31801763.2,25
2024-11-07,32826311.18,25
2024-11-08,37099926.12,25
2024-11-11,37959150.52,25
2024-11-12,38013616.88,25
2024-11-13,38667367.54,25
2024-11-14,37891496.6,25
2024-11-15,38663419.65,25
2024-11-18,39352874.85,25
2024-11-19,40853699.33,25
2024-11-20,41645085.99,25
2024-11-21,42740359.52,25
2024-11-22,44439445.28,25
2024-11-25,44354835.37,25
2024-11-26,43827576.12,25
2024-11-27,44624973.22,25
2024-11-29,45922340.64,25
2024-12-02,44695839.7,25
2024-12-03,45265256.49,25
2024-12-04,46116010.47,25
2024-12-05,45376049.74,25
2024-12-06,47218608.66,25
2024-12-09,44570590.97,25
2024-12-10,43954427.39,25
2024-12-11,45469734.19,25
2024-12-12,44710729.29,25
2024-12-13,45775612.6,25
2024-12-16,47162590.96,25
2024-12-17,46623410.27,25
2024-12-18,43758433.61,25
2024-12-19,42905620.38,25
2024-12-20,44922754.95,25
2024-12-23,44399781.97,25
2024-12-24,45407866.73,25
2024-12-26,46225830.55,25
2024-12-27,45172910.38,25
2024-12-30,44095529.7,25
2024-12-31,43624583.41,25
2025-01-02,44987979.32,25
2025-01-03,46562632.95,25
2025-01-06,47622224.27,25
2025-01-07,46437474.73,25
2025-01-08,46067031.08,25
2025-01-10,45644854.31,25
2025-01-13,44304618.61,25
2025-01-14,45101527.99,25
2025-01-15,46924084.03,25
2025-01-16,47350633.63,25
2025-01-17,48108801.69,25
2025-01-21,49080158.52,25
2025-01-22,49615772.91,25
2025-01-23,49927109.81,25
2025-01-24,49516369.53,25
2025-01-27,42845938.47,25
2025-01-28,44826278.61,25
2025-01-29,45450172.95,25
2025-01-30,46736270.18,25
2025-01-31,46872160.14,25
2025-02-03,47056899.78,25
2025-02-04,48649629.37,25
2025-02-05,49455597.76,25
2025-02-06,50183044.08,25
2025-02-07,51283650.79,25
2025-02-10,52442555.38,25
2025-02-11,51639528.97,25
2025-02-12,52564205.99,25
2025-02-13,55603921.28,25
2025-02-14,55671985.65,25
2025-02-18,56019609.55,25
2025-02-19,54957113.45,25
2025-02-20,52541677.78,25
2025-02-21,50639268.91,25
2025-02-24,49029077.02,25
2025-02-25,47549162.53,25
2025-02-26,48894405.64,25
2025-02-27,47748660.17,25
2025-02-28,48573099.65,25
2025-03-03,46703503.93,25
2025-03-04,46406022.36,25
2025-03-05,48599442.35,25
2025-03-06,46967058.59,25
2025-03-07,47249650.25,25
2025-03-10,44664415.47,25
2025-03-11,46110021.8,25
2025-03-12,46879633.56,25
2025-03-13,45978084.03,25
2025-03-14,48214518.88,25
2025-03-17,48988022.96,25
2025-03-18,48340345.17,25
2025-03-19,49970112.1,25
2025-03-20,50195162.04,25
2025-03-21,50567375.27,25
2025-03-24,51896996.04,25
2025-03-25,51948120.26,25
2025-03-26,50912630.66,25
2025-03-27,50954460.06,25
2025-03-28,50182889.98,25
2025-03-31,49550224.61,25
2025-04-01,49320136.63,25
2025-04-02,49736300.03,25
2025-04-03,49298929.34,25
2025-04-04,47603317.53,25
2025-04-07,47137730.2,25
2025-04-08,46278922.46,25
2025-04-09,50063355.49,25
2025-04-10,50231934.88,25
2025-04-11,52180206.37,25
2025-04-14,52633743.78,25
2025-04-15,53525926.95,25
2025-04-16,53388856.61,25
2025-04-17,53626109.61,25
2025-04-21,53077131.24,25
2025-04-22,54767112.49,25
2025-04-23,55860595.72,25
2025-04-24,57246602.41,25
2025-04-25,57730086.69,25
2025-04-28,57746558.34,25
2025-04-29,58050424.16,25
2025-04-30,58069793.78,25
2025-05-01,58451132.79,25
2025-05-02,61333403.04,25
2025-05-05,61004235.93,25
2025-05-06,60714966.01,25
2025-05-07,61743039.77,25
2025-05-08,64676522.19,25
2025-05-09,66868809.1,25
2025-05-12,66316074.03,25
2025-05-13,68209583.39,25
2025-05-14,69723022.87,25
2025-05-15,70676748.61,25
2025-05-16,71416901.91,25
2025-05-19,71364948.8,25
2025-05-20,72024489.11,25
2025-05-21,70894368.52,25
2025-05-22,72055705.6,25
2025-05-23,72994578.07,25
2025-05-27,74936024.23,25
2025-05-28,74723264.39,25
2025-05-29,73894858.58,25
2025-05-30,74240304.52,25
2025-06-02,75290432.06,25
2025-06-03,76349974.11,25
2025-06-04,76904716.73,25
2025-06-05,77668458.5,25
2025-06-06,79532246.08,25
2025-06-09,79535710.02,25
2025-06-10,78954922.44,25
2025-06-11,80951220.83,25
2025-06-12,81623460.69,25
2025-06-13,80945197.44,25
2025-06-16,83161445.47,25
2025-06-17,82175145.21,25
2025-06-18,83339763.85,25
2025-06-20,83812841.93,25
2025-06-23,85177219.64,25
2025-06-24,87980561.18,25
2025-06-25,88876243.3,25
2025-06-26,91735363.94,25
2025-06-27,91658178.98,25
2025-06-30,93342963.86,25
2025-07-01,91821798.33,25
2025-07-02,94529819.78,25
2025-07-03,96643092.89,25
2025-07-07,96200588.11,25
2025-07-08,95393030.93,25
2025-07-09,96066034.04,25
